arroyo,6
arroyos,7
arse,4
arsehole,8
arsehole's,10
arseholes,9
arsenal,7
arsenal's,9
arsenals,8
arsenate,8
arsenic,7
arsenical,9
arsenide,8
arsine,6
arsines,7
arsis,5
arson,5
arsonist,8
art,3
art's,5
arte,4
artefact,8
artefacts,9
arterial,8
arterialisation,15
arterialisation's,17
arterialisations,16
arterialise,11
arterialised,12
arterialises,12
arterialising,13
arterially,10
arteries,8
arteriogram,11
arteriolar,10
arteriole,9
arteriole's,11
arterioles,10
arteriolosclerosis,18
arteriosclerosis,16
artery,6
artery's,8
artesian,8
artful,6
artfully,8
artfulness,10
arthritic,9
arthritically,13
arthritis,9
arthropod,9
arthropod's,11
arthropods,10
artic,5
artichoke,9
artichoke's,11
artichokes,10
article,7
article's,9
articled,8
articles,8
articling,9
articular,9
articulate,10
articulated,11
articulately,12
articulates,11
articulating,12
articulation,12
articulations,13
articulator,11
articulators,12
artier,6
artifice,8
artificer,9
artifices,9
artificial,10
artificialities,15
artificiality,13
artificially,12
artificialness,14
artilleries,11
artillerist,11
artillery,9
artilleryman,12
artily,6
artiness,8
artisan,7
artisan's,9
artisans,8
artist,6
artist's,8
artiste,7
artistic,8
artistically,12
artistry,8
artists,7
artless,7
artlessly,9
arts,4
artwork,7
arty,4
arum,4
arundinaceous,13
aryl,4
as,2
asafoetida,10
asbestos,8
asbestosis,10
ascend,6
ascendable,10
ascendance,10
ascendancy,10
ascendant,9
ascended,8
ascender,8
ascenders,9
ascendible,10
ascending,9
ascends,7
ascension,9
ascensions,10
ascent,6
ascertain,9
ascertainable,13
ascertained,11
ascertaining,12
ascertainment,13
ascertains,10
ascetic,7
ascetic's,9
ascetical,9
ascetically,11
asceticism,10
ascetics,8
asclepiadaceous,15
ascorbic,8
ascosporic,10
ascosporous,11
ascot,5
ascribable,10
ascribe,7
ascribed,8
ascribes,8
ascribing,9
ascription,10
asdic,5
asepsis,7
aseptic,7
aseptically,11
asexual,7
asexually,9
ash,3
ashamed,7
ashamedly,9
ashcan,6
ashen,5
ashes,5
ashier,6
ashlars,7
ashore,6
ashram,6
ashtray,7
ashtray's,9
ashtrays,8
ashy,4
aside,5
asides,6
asinine,7
asininely,9
asininity,9
ask,3
askance,7
asked,5
askers,6
askew,5
asking,6
asks,4
aslant,6
asleep,6
aslope,6
asocial,7
asp,3
asparagus,9
aspartic,8
aspect,6
aspect's,8
aspects,7
aspectual,9
aspen,5
asperity,8
asperse,7
aspersed,8
aspersing,9
aspersion,9
aspersion's,11
aspersions,10
asphalt,7
asphalted,9
aspheric,8
asphodel,8
asphyxia,8
asphyxiate,10
asphyxiation,12
aspic,5
aspidistra,10
aspirant,8
aspirant's,10
aspirants,9
aspirate,8
aspirated,9
aspirates,9
aspirating,10
aspiration,10
aspiration's,12
aspirations,11
aspirator,9
aspirators,10
aspire,6
aspired,7
aspirer,7
aspires,7
aspirin,7
aspiring,8
aspirins,8
asquint,7
ass,3
ass's,5
assai,5
assail,6
assailable,10
assailant,9
assailant's,11
assailants,10
assailed,8
assailing,9
assails,7
assassin,8
assassin's,10
assassinate,11
assassinated,12
assassinates,12
assassinating,13
assassination,13
assassinations,14
assassinator,12
assassins,9
assault,7
assaulted,9
assaulter,9
assaulting,10
assaults,8
assay,5
assayed,7
assayer,7
assayers,8
assaying,8
assegai,7
assemblage,10
assemblage's,12
assemblages,11
assemble,8
assembled,9
assembler,9
assemblers,10
assembles,9
assemblies,10
assembling,10
assembly,8
assembly's,10
assemblyman,11
assemblywoman,13
assent,6
assented,8
assenter,8
assenting,9
assents,7
assert,6
asserted,8
asserter,8
asserters,9
asserting,9
assertion,9
assertion's,11
assertions,10
assertive,9
assertively,11
assertiveness,13
asserts,7
asses,5
assess,6
assessable,10
assessed,8
assesses,8
assessing,9
assessment,10
assessment's,12
assessments,11
assessor,8
assessor's,10
assessors,9
asset,5
asset's,7
assets,6
asseverate,10
asseveration,12
assibilate,10
assiduity,9
assiduous,9
assiduously,11
assiduousness,13
assign,6
assignable,10
assignation,11
assignations,12
assigned,8
assignee,8
assignee's,10
assignees,9
assigner,8
assigners,9
assigning,9
assignment,10
assignment's,12
assignments,11
assignor,8
assigns,7
assimilability,14
assimilate,10
assimilated,11
assimilates,11
assimilating,12
assimilation,12
assimilations,13
assimilative,12
assimilator,11
assimilatory,12
assist,6
assistance,10
assistances,11
assistant,9
assistant's,11
assistants,10
assistantship,13
assistantships,14
assisted,8
assister,8
assisting,9
assists,7
assize,6
assizes,7
assn,4
associable,10
associate,9
associated,10
associates,10
associating,11
association,11
association's,13
associational,13
associations,12
associative,11
associatively,13
assoil,6
assonance,9
assonant,8
assort,6
assorted,8
assorting,9
assortment,10
assortment's,12
assortments,11
assorts,7
assuage,7
assuaged,8
assuagement,11
assuages,8
assuaging,9
assuasive,9
assumable,9
assume,6
assumed,7
assumer,7
assumes,7
assuming,8
assumption,10
assumption's,12
assumptions,11
assumptive,10
assurance,9
assurance's,11
assurances,10
assure,6
assured,7
assuredly,9
assuredness,11
assures,7
assurgent,9
assuring,8
assuror,7
astatically,11
astaticism,10
astatine,8
aster,5
aster's,7
asteriated,10
asterisk,8
asterisk's,10
asterisks,9
asterism,8
asterisms,9
astern,6
asteroid,8
asteroid's,10
asteroids,9
asters,6
asthenia,8
asthma,6
asthmatic,9
asthmatically,13
astigmatic,10
astigmatism,11
astir,5
astonish,8
astonished,10
astonishes,10
astonishing,11
astonishingly,13
astonishment,12
astound,7
astounded,9
astounding,10
astoundingly,12
astounds,8
astraddle,9
astragal,8
astrakhan,9
astral,6
astraphobia,11
astray,6
astride,7
astringency,11
astringent,10
astringently,12
astrobiology,12
astrobotany,11
astrocompass,12
astrodome,9
astrolabe,9
astrologer,10
astrologer's,12
astrologers,11
astrological,12
astrologically,14
astrology,9
astrometry,10
astron,6
astronaut,9
astronaut's,11
astronautic,11
astronautically,15
astronautics,12
astronauts,10
astronavigation,15
astronomer,10
astronomer's,12
astronomers,11
astronomic,10
astronomical,12
astronomically,14
astronomy,9
astrophotography,16
astrophysical,13
astrophysicist,14
astrophysicist's,16
astrophysicists,15
astrophysics,12
astrosphere,11
astute,6
astutely,8
astuteness,10
asunder,7
asylum,6
asylums,7
asymmetric,10
asymmetrical,12
asymmetrically,14
asymmetries,11
asymmetry,9
asymptomatic,12
asymptomatically,16
asymptote,9
asymptote's,11
asymptotes,10
asymptotic,10
asymptotical,12
asymptotically,14
async,5
asynchronise,12
asynchronised,13
asynchronises,13
asynchronising,14
asynchronism,12
asynchronous,12
asynchronously,14
asynchrony,10
asyndetically,13
asyndeton,9
at,2
ataman,6
ataractic,9
atavism,7
atavist,7
atavistic,9
atavistically,13
ataxia,6
ataxic,6
ate,3
atelier,7
atheism,7
atheist,7
atheist's,9
atheistic,9
atheistically,13
atheists,8
athenaeum,9
athermanous,11
atherosclerosis,15
athirst,7
athlete,7
athlete's,9
athletes,8
athletic,8
athletically,12
athleticism,11
athletics,9
athodyd,7
athwart,7
athwartships,12
atilt,5
atlantes,8
atlas,5
atman,5
atmosphere,10
atmosphere's,12
atmospheres,11
atmospheric,11
atmospherically,15
atmospherics,12
atoll,5
atoll's,7
atolls,6
atom,4
atom's,6
atomic,6
atomically,10
atomicity,9
atomics,7
atomisation,11
atomisation's,13
atomise,7
atomised,8
atomiser,8
atomisers,9
atomises,8
atomising,9
atomism,7
atomist,7
atomistic,9
atoms,5
atomy,5
atonal,6
atonalism,9
atonalistic,11
atonality,9
atonally,8
atone,5
atoned,6
atonement,9
atones,6
atoning,7
atop,4
atrabilious,11
atremble,8
atrium,6
atriums,7
atrocious,9
atrociously,11
atrociousness,13
atrocities,10
atrocity,8
atrocity's,10
atrophic,8
atrophied,9
atrophies,9
atrophy,7
atrophying,10
atropine,8
attach,6
attachable,10
attached,8
attaches,8
attaching,9
attachment,10
attachment's,12
attachments,11
attack,6
attackable,10
attacked,8
attacker,8
attacker's,10
attackers,9
attacking,9
attacks,7
attain,6
attainability,13
attainable,10
attainableness,14
attainably,10
attainder,9
attained,8
attaining,9
attainment,10
attainment's,12
attainments,11
attains,7
attaint,7
attar,5
attempt,7
attemptable,11
attempted,9
attempter,9
attempters,10
attempting,10
attempts,8
attend,6
attendance,10
attendance's,12
attendances,11
attendant,9
attendant's,11
attendants,10
attended,8
attendee,8
attendee's,10
attendees,9
attending,9
attends,7
attention,9
attention's,11
attentions,10
attentive,9
attentively,11
attentiveness,13
attenuate,9
attenuated,10
attenuates,10
attenuating,11
attenuation,11
attenuator,10
attenuator's,12
attenuators,11
attest,6
attestation,11
attested,8
attester,8
attesting,9
attests,7
attic,5
attic's,7
attics,6
attire,6
attired,7
attires,7
attiring,8
attitude,8
attitude's,10
attitudes,9
attitudinal,11
attitudinally,13
attitudinise,12
attitudinised,13
attitudinises,13
attitudinising,14
attorney,8
attorney's,10
attorneys,9
attract,7
attractable,11
attractant,10
attracted,9
attracting,10
attraction,10
attraction's,12
attractions,11
attractive,10
attractively,12
attractiveness,14
attractor,9
attractor's,11
attractors,10
attracts,8
attributable,12
attribute,9
attributed,10
attributer,10
attributes,10
attributing,11
attribution,11
attributions,12
attributive,11
attributively,13
attrition,9
attune,6
attuned,7
attunes,7
attuning,8
atwitter,8
atypical,8
atypically,10
auburn,6
auction,7
auctioned,9
auctioneer,10
auctioneer's,12
auctioneers,11
auctioning,10
auctorial,9
audacious,9
audaciously,11
audaciousness,13
audacity,8
audibility,10
audible,7
audibly,7
audience,8
audience's,10
audiences,9
audient,7
audio,5
audiogram,9
audiogram's,11
audiograms,10
audiologist,11
audiologist's,13
audiologists,12
audiometer,10
audiometer's,12
audiometers,11
audiometric,11
audiophile,10
audiotape,9
audiovisual,11
audiovisuals,12
audit,5
auditable,9
audited,7
auditing,8
audition,8
audition's,10
auditioned,10
auditioning,11
auditions,9
auditor,7
auditor's,9
auditorium,10
auditoriums,11
auditors,8
auditory,8
audits,6
auger,5
auger's,7
augers,6
aught,5
augment,7
augmentable,11
augmentation,12
augmentations,13
augmentative,12
augmented,9
augmenter,9
augmenting,10
augments,8
augur,5
augurs,6
augury,6
august,6
augustly,8
augustness,10
auk,3
auklet,6
auld,4
aunt,4
aunt's,6
auntie,6
aunts,5
aura,4
aura's,6
aural,5
aurally,7
auras,5
aureate,7
aureole,7
auricle,7
auricular,9
auriferous,10
aurochs,7
aurora,6
aurous,6
auscultation,12
auscultations,13
auspicate,9
auspice,7
auspices,8
auspicious,10
auspiciously,12
auspiciousness,14
austenite,9
austenitic,10
austere,7
austerely,9
austereness,11
austerity,9
austral,7
australopithecine,17
autarchy,8
autarky,7
auteur,6
authentic,9
authentically,13
authenticate,12
authenticated,13
authenticates,13
authenticating,14
authentication,14
authentications,15
authenticator,13
authenticators,14
authenticity,12
author,6
author's,8
authored,8
authoress,9
authorial,9
authoring,9
authorisation,13
authorisation's,15
authorisations,14
authorise,9
authorised,10
authoriser,10
authorisers,11
authorises,10
authorising,11
authoritarian,13
authoritarianism,16
authoritative,13
authoritatively,15
authoritativeness,17
authorities,11
authority,9
authority's,11
authors,7
authorship,10
autism,6
autistic,8
auto,4
auto's,6
autoantibody,12
autobahn,8
autobiographic,14
autobiographical,16
autobiographically,18
autobiographies,15
autobiography,13
autobiography's,15
autocatalysis,13
autocatalytic,13
autocephalous,13
autochthon,10
autochthonous,13
autoclave,9
autoclaved,10
autocollimator,14
autocorrelate,13
autocorrelated,14
autocorrelates,14
autocorrelating,15
autocorrelation,15
autocorrelations,16
autocracies,11
autocracy,9
autocrat,8
autocrat's,10
autocratic,10
autocratically,14
autocrats,9
autocross,9
autocue,7
autodial,8
autodidact,10
autodidactic,12
autodyne,8
autoerotic,10
autoeroticism,13
autoerotism,11
autogenesis,11
autogenetic,11
autogenic,9
autogenously,12
autogiro,8
autograph,9
autographed,11
autographic,11
autographically,15
autographing,12
autographs,10
autography,10
autogyro,8
autohypnosis,12
autoimmune,10
autoimmunisation,16
autoimmunity,12
autoinfection,13
autoinoculation,15
autointoxication,16
autoloader,10
autolysin,9
autolysis,9
automaker,9
automat,7
automata,8
automate,8
automated,9
automates,9
automatic,9
automatically,13
automatics,10
automating,10
automation,10
automatism,10
automatist,10
automaton,9
automatons,10
automobile,10
automobile's,12
automobiles,11
automotive,10
autonomic,9
autonomist,10
autonomous,10
autonomously,12
autonomy,8
autopilot,9
autopilot's,11
autopilots,10
autoplastic,11
autopsied,9
autopsies,9
autopsy,7
autoradiogram,13
autoradiograph,14
autoradiography,15
autoregressive,14
autorotation,12
autos,5
autosuggest,11
autosuggestibility,18
autosuggestible,15
autosuggestion,14
autotimer,9
autotoxaemia,12
autotoxin,9
autotransformer,15
autotrophic,11
autotrophy,10
autotype,8
autumn,6
autumn's,8
autumnal,8
autumnally,10
autumns,7
aux,3
auxanometer,11
auxiliaries,11
auxiliary,9
auxotroph,9
avadavat,8
avail,5
availabilities,14
availability,12
available,9
availableness,13
availably,9
availed,7
availing,8
avails,6
avalanche,9
avalanched,10
avalanches,10
avalanching,11
avarice,7
avaricious,10
avariciously,12
avariciousness,14
avatar,6
avec,4
avenge,6
avenged,7
avenger,7
avenges,7
avenging,8
avenue,6
avenue's,8
avenues,7
aver,4
average,7
averaged,8
averagely,9
averages,8
averaging,9
averment,8
averred,7
averring,8
avers,5
averse,6
aversely,8
averseness,10
aversion,8
aversion's,10
aversions,9
aversive,8
avert,5
averted,7
averting,8
averts,6
avian,5
aviaries,8
aviary,6
aviation,8
aviations,9
aviator,7
aviator's,9
aviators,8
aviatress,9
aviatrix,8
aviculture,10
aviculturist,12
avid,4
avidity,7
avidly,6
avidness,8
avifauna,8
avifaunal,9
avionic,7
avionics,8
avocado,7
avocados,8
avocation,9
avocation's,11
avocations,10
avocet,6
avoid,5
avoidable,9
avoidably,9
avoidance,9
avoided,7
avoider,7
avoiders,8
avoiding,8
avoids,6
avoirdupois,11
avouch,6
avouchment,10
avow,4
avowal,6
avowed,6
avowedly,8
avower,6
avows,5
avulse,6
avulsing,8
avulsion,8
avuncular,9
await,5
awaited,7
awaiting,8
awaits,6
awake,5
awaked,6
awaken,6
awakened,8
awakener,8
awakening,9
awakens,7
awakes,6
awaking,7
award,5
awardable,9
awarded,7
awarder,7
awarders,8
awarding,8
awards,6
aware,5
awareness,9
awash,5
away,4
awe,3
aweather,8
awed,4
aweigh,6
awesome,7
awesomely,9
awesomeness,11
awestricken,11
awestruck,9
awful,5
awfully,7
awfulness,9
awheel,6
awhile,6
awhirl,6
awing,5
awkward,7
awkwardly,9
awkwardness,11
awl,3
awl's,5
awls,4
awn,3
awning,6
awning's,8
awnings,7
awoke,5
awoken,6
awry,4
axe,3
axed,4
axel,4
axes,4
axial,5
axially,7
axing,5
axiological,11
axiology,8
axiom,5
axiom's,7
axiomatic,9
axiomatically,13
axioms,6
axis,4
axle,4
axle's,6
axles,5
axletree,8
axolotl,7
axolotl's,9
axolotls,8
axon,4
axon's,6
axons,5
ayah,4
aye,3
ayes,4
azalea,6
azalea's,8
azaleas,7
azan,4
azimuth,7
azimuth's,9
azimuthally,11
azimuths,8
azoth,5
azotise,7
azotised,8
azotises,8
azotising,9
azure,5
azurite,7
baa,3
baas,4
babble,6
babbled,7
babbler,7
babbles,7
babbling,8
babe,4
babe's,6
babes,5
babied,6
babies,6
baboon,6
baboonish,9
babul,5
babushka,8
baby,4
baby's,6
babyhood,8
babying,7
babyish,7
babysat,7
babysitter,10
babysitters,11
babysitting,11
baccalaureate,13
baccarat,8
bacchanal,9
bacchanalia,11
bacchanalian,12
bacchant,8
bacchante,9
bacchantes,10
bacchantic,10
bacchius,8
bachelor,8
bachelor's,10
bachelorhood,12
bachelorise,11
bachelors,9
bacillary,9
bacilli,7
bacillus,8
back,4
backache,8
backache's,10
backaches,9
backbench,9
backbencher,11
backbenchers,12
backbite,8
backbiter,9
backblocks,10
backboard,9
backbone,8
backbone's,10
backbones,9
backbreaker,11
backbreaking,12
backchat,8
backcloth,9
backcomb,8
backcountry,11
backcourt,9
backcross,9
backdate,8
backdated,9
backdates,9
backdating,10
backdrop,8
backdrop's,10
backdrops,9
backed,6
backend,7
backer,6
backers,7
backfield,9
backfill,8
backfilled,10
backfilling,11
backfills,9
backfire,8
backfired,9
backfires,9
backfiring,10
backgammon,10
backgammon's,12
background,10
background's,12
backgrounds,11
backhand,8
backhanded,10
backhandedly,12
backhander,10
backhoe,7
backhouse,9
backing,7
backlash,8
backlasher,10
backless,8
backlog,7
backlog's,9
backlogs,8
backmost,8
backorder,9
backpack,8
backpack's,10
backpacker,10
backpackers,11
backpacks,9
backplane,9
backplane's,11
backplanes,10
backrest,8
backs,5
backsaw,7
backscatter,11
backscattered,13
backscattering,14
backscatters,12
backscratcher,13
backseat,8
backside,8
backslap,8
backslapper,11
backslash,9
backslashes,11
backslide,9
backslider,10
backspace,9
backspaced,10
backspaces,10
backspacing,11
backspin,8
backstabber,11
backstabbing,12
backstage,9
backstairs,10
backstay,8
backstitch,10
backstitched,12
backstitches,12
backstitching,13
backstop,8
backstreet,10
backstretch,11
backstroke,10
backswept,9
backswing,9
backsword,9
backtrack,9
backtracked,11
backtracker,11
backtrackers,12
backtracking,12
backtracks,10
backup,6
backups,7
backward,8
backwardation,13
backwardly,10
backwardness,12
backwards,9
backwash,8
backwater,9
backwater's,11
backwaters,10
backwoods,9
backwoodsman,12
backyard,8
backyard's,10
backyards,9
bacon,5
bacteraemia,11
bacteria,8
bacterial,9
bacterially,11
bactericidal,12
bactericide,11
bacteriological,15
bacteriology,12
bacterium,9
baculiform,10
bad,3
baddie,6
bade,4
badge,5
badger,6
badger's,8
badgered,8
badgering,9
badgers,7
badges,6
badinage,8
badlands,8
badly,5
badminton,9
badness,7
baffle,6
baffled,7
bafflement,10
baffler,7
bafflers,8
baffles,7
baffling,8
bafflingly,10
bag,3
bag's,5
bagatelle,9
bagatelle's,11
bagatelles,10
bagel,5
bagel's,7
bagels,6
bagful,6
baggage,7
bagged,6
bagger,6
bagger's,8
baggers,7
baggier,7
baggies,7
baggily,7
bagginess,9
bagging,7
baggy,5
bagman,6
bagnio,6
bagpipe,7
bagpipe's,9
bagpiper,8
bagpipes,8
bags,4
baguette,8
bagwig,6
bagworm,7
bah,3
baht,4
bail,4
bailer,6
bailie,6
bailiff,7
bailiff's,9
bailiffs,8
bailing,7
bailiwick,9
bailment,8
bailsman,8
bait,4
baited,6
baiter,6
baiting,7
baits,5
baize,5
bake,4
baked,5
baker,5
bakeries,8
bakers,6
bakery,6
bakery's,8
bakes,5
bakeshop,8
baking,6
baklava,7
baksheesh,9
balaclava,9
balalaika,9
balalaika's,11
balalaikas,10
balance,7
balanced,8
balancer,8
balancers,9
balances,8
balancing,9
balas,5
balata,6
balbriggan,10
balconied,9
balconies,9
balcony,7
balcony's,9
bald,4
balder,6
balderdash,10
baldhead,8
balding,7
baldish,7
baldly,6
baldness,8
baldpate,8
baldric,7
baldy,5
bale,4
baled,5
baleen,6
balefire,8
baleful,7
balefully,9
balefulness,11
baler,5
balers,6
bales,5
baling,6
balk,4
balkanisation,13
balkanise,9
balkanised,10
balkanising,11
balked,6
balkier,7
balkiness,9
balking,7
balks,5
balky,5
ball,4
ballad,6
ballad's,8
ballade,7
balladeer,9
balladry,8
ballads,7
ballast,7
ballast's,9
ballasts,8
balled,6
ballerina,9
ballerina's,11
ballerinas,10
ballet,6
ballet's,8
balletomane,11
balletomania,12
ballets,7
ballflower,10
balling,7
ballista,8
ballistic,9
ballistics,10
ballonet,8
balloon,7
ballooned,9
ballooner,9
ballooners,10
ballooning,10
balloonist,10
balloons,8
ballot,6
ballot's,8
balloted,8
balloting,9
ballots,7
ballottement,12
ballplayer,10
ballplayer's,12
ballplayers,11
ballroom,8
ballroom's,10
ballrooms,9
balls,5
ballyhoo,8
balm,4
balm's,6
balmier,7
balmily,7
balminess,9
balms,5
balmy,5
balneal,7
balneology,10
baloney,7
balsa,5
balsam,6
balsamic,8
balsamiferous,13
balsams,7
baluster,8
balustrade,10
balustrade's,12
balustrades,11
bam,3
bambino,7
bamboo,6
bamboos,7
bamboozle,9
bamboozled,10
bamboozlement,13
bamboozles,10
bamboozling,11
ban,3
ban's,5
banal,5
banality,8
banally,7
banana,6
banana's,8
bananas,7
banc,4
band,4
bandage,7
bandaged,8
bandager,8
bandages,8
bandaging,9
bandana,7
bandanna,8
bandbox,7
bandeau,7
bandeaux,8
banded,6
bandicoot,9
bandied,7
bandies,7
banding,7
bandit,6
bandit's,8
banditry,8
bandits,7
banditti,8
bandleader,10
bandmaster,10
bandoleer,9
bandoleers,10
bandolier,9
bandore,7
bands,5
bandsman,8
bandstand,9
bandstand's,11
bandstands,10
bandwagon,9
bandwagon's,11
bandwagons,10
bandwidth,9
bandwidths,10
bandy,5
bandying,8
bane,4
baneberry,9
baneful,7
banefully,9
bang,4
banged,6
banger,6
banging,7
bangle,6
bangle's,8
bangles,7
bangs,5
bangtail,8
banish,6
banished,8
banisher,8
banishes,8
banishing,9
banishment,10
banister,8
banister's,10
banisters,9
banjo,5
banjo's,7
banjoist,8
banjos,6
bank,4
bankable,8
bankbook,8
bankbooks,9
banked,6
banker,6
bankers,7
banking,7
banknote,8
banknotes,9
bankroll,8
bankroller,10
bankrupt,8
bankruptcies,12
bankruptcy,10
bankruptcy's,12
bankrupted,10
bankrupting,11
bankrupts,9
banks,5
banned,6
banner,6
banner's,8
bannerette,10
banners,7
banning,7
bannock,7
banns,5
banquet,7
banqueted,9
banqueter,9
banqueting,10
banquets,8
banquette,9
bans,4
banshee,7
banshee's,9
banshees,8
bantam,6
bantamweight,12
banter,6
bantered,8
banterer,8
bantering,9
banteringly,11
banters,7
bantling,8
banyan,6
banzai,6
baobab,6
baptise,7
baptised,8
baptiser,8
baptisers,9
baptises,8
baptising,9
baptism,7
baptism's,9
baptismal,9
baptismally,11
baptisms,8
baptistery,10
bar,3
bar's,5
barb,4
barbarian,9
barbarian's,11
barbarianism,12
barbarians,10
barbaric,8
barbarically,12
barbarisation,13
barbarise,9
barbarised,10
barbarises,10
barbarising,11
barbarism,9
barbarities,11
barbarity,9
barbarous,9
barbarously,11
barbate,7
barbecue,8
barbecued,9
barbecues,9
barbecuing,10
barbed,6
barbell,7
barbell's,9
barbells,8
barber,6
barbered,8
barbering,9
barberry,8
barbers,7
barbershop,10
barbet,6
barbette,8
barbican,8
barbital,8
barbiturate,11
barbiturates,12
barbs,5
barbwire,8
barcarole,9
bard,4
bard's,6
bards,5
bare,4
bareback,8
bared,5
barefaced,9
barefacedly,11
barefacedness,13
barefoot,8
barefooted,10
barehanded,10
bareheaded,10
barely,6
bareness,8
barer,5
bares,5
baresark,8
barest,6
barflies,8
barfly,6
barfly's,8
bargain,7
bargained,9
bargaining,10
bargains,8
barge,5
bargeboard,10
barged,6
bargee,6
bargeman,8
bargepole,9
barges,6
barging,7
baric,5
barilla,7
baring,6
barite,6
baritone,8
baritone's,10
baritones,9
barium,6
bark,4
barked,6
barkeep,7
barkeeper,9
barker,6
barkers,7
barkier,7
barking,7
barks,5
barky,5
barley,6
barleycorn,10
barmaid,7
barman,6
barmier,7
barmy,5
barn,4
barn's,6
barnacle,8
barnacled,9
barns,5
barnstorm,9
barnstormed,11
barnstormer,11
barnstorming,12
barnstorms,10
barnyard,8
barnyard's,10
barnyards,9
barogram's,10
barograms,9
barograph,9
barometer,9
barometer's,11
barometers,10
barometric,10
barometrical,12
barometrically,14
barometry,9
baron,5
baron's,7
baronage,8
baroness,8
baronet,7
baronetage,10
baronetcy,9
barong,6
baronial,8
baronies,8
barons,6
barony,6
barony's,8
baroque,7
baroquely,9
barouche,8
barque,6
barrack,7
barracker,9
barracks,8
barracuda,9
barracuda's,11
barracudas,10
barrage,7
barrage's,9
barraged,8
barrages,8
barraging,9
barramundi,10
barrater,8
barratry,8
barred,6
barrel,6
barrel's,8
barrelful,9
barrelhouse,11
barrelled,9
barrelling,10
barrels,7
barrelsful,10
barren,6
barrenness,10
barrens,7
barrette,8
barrette's,10
barrettes,9
barricade,9
barricade's,11
barricades,10
barrier,7
barrier's,9
barriers,8
barring,7
barrio,6
barrister,9
barristers,10
barroom,7
barrooms,8
barrow,6
barrows,7
bars,4
barstool,8
barstool's,10
barstools,9
bartend,7
bartender,9
bartender's,11
bartenders,10
barter,6
bartered,8
barterer,8
bartering,9
barters,7
bartizan,8
barware,7
barycentre,10
baryon,6
baryon's,8
baryonic,8
baryons,7
bas,3
basal,5
basally,7
basalt,6
basaltic,8
bascule,7
base,4
baseball,8
baseball's,10
baseballs,9
baseband,8
baseboard,9
baseboard's,11
baseboards,10
baseborn,8
baseburner,10
based,5
baseless,8
baseline,8
baseline's,10
baselines,9
basely,6
baseman,7
basemen,7
basement,8
basement's,10
basements,9
baseness,8
basenji,7
baser,5
bases,5
basest,6
bash,4
bashed,6
basher,6
bashes,6
bashful,7
bashfully,9
bashfulness,11
bashibazouk,11
bashing,7
basic,5
basically,9
basics,6
basification,12
basify,6
basil,5
basilar,7
basilica,8
basilisk,8
basin,5
basin's,7
basined,7
basinet,7
basing,6
basins,6
basis,5
bask,4
basked,6
basket,6
basket's,8
basketball,10
basketball's,12
basketballs,11
basketful,9
basketlike,10
basketry,8
baskets,7
basketwork,10
basking,7
basophile,9
basophilic,10
bass,4
bass's,6
basses,6
basset,6
bassinet,8
bassinet's,10
bassinets,9
bassist,7
basso,5
bassoon,7
bassoon's,9
bassoonist,10
bassoonist's,12
bassoonists,11
bassoons,8
basswood,8
bastard,7
bastard's,9
bastardisation,14
bastardisation's,16
bastardisations,15
bastardise,10
bastardised,11
bastardises,11
bastardising,12
bastardly,9
bastardry,9
bastards,8
baste,5
basted,6
bastes,6
bastinado,9
basting,7
bastion,7
bastion's,9
bastioned,9
bastions,8
bat,3
bat's,5
batboy,6
batch,5
batched,7
batcher,7
batches,7
batching,8
bate,4
bateau,6
bated,5
bates,5
batfish,7
batfowl,7
bath,4
bathe,5
bathed,6
bather,6
bathers,7
bathes,6
bathetic,8
bathhouse,9
bathhouses,10
bathing,7
bathometer,10
bathometer's,12
bathometers,11
bathos,6
bathrobe,8
bathrobe's,10
bathrobes,9
bathroom,8
bathroom's,10
bathrooms,9
baths,5
bathtub,7
bathtub's,9
bathtubs,8
bathwater,9
bathymetry,10
bathyscaph,10
bathysphere,11
batik,5
bating,6
batiste,7
batman,6
baton,5
baton's,7
batons,6
bats,4
batsman,7
battalion,9
battalion's,11
battalions,10
batted,6
battement,9
batten,6
battened,8
battening,9
battens,7
batter,6
battered,8
batteries,9
battering,9
batters,7
battery,7
battery's,9
battier,7
battiness,9
batting,7
battle,6
battled,7
battledore,10
battlefield,11
battlefield's,13
battlefields,12
battlefront,11
battlefront's,13
battlefronts,12
battleground,12
battleground's,14
battlegrounds,13
battlement,10
battlement's,12
battlemented,12
battlements,11
battler,7
battlers,8
battles,7
battleship,10
battleship's,12
battleships,11
battlewagon,11
battling,8
battue,6
batty,5
batwing,7
batwings,8
bauble,6
bauble's,8
baubles,7
baud,4
bauds,5
baulk,5
baulked,7
baulking,8
baulks,6
bauxite,7
bawd,4
bawdier,7
bawdily,7
bawdiness,9
bawdry,6
bawdy,5
bawdyhouse,10
bawdyhouses,11
bawl,4
bawled,6
bawler,6
bawling,7
bawls,5
bay,3
bayberries,10
bayberry,8
bayed,5
baying,6
bayonet,7
bayonet's,9
bayoneted,9
bayoneting,10
bayonets,8
bayou,5
bayou's,7
bayous,6
bays,4
bazaar,6
bazaar's,8
bazaars,7
bazooka,7
bazookas,8
bdellium,8
be,2
beach,5
beachcomber,11
beachcombers,12
beached,7
beaches,7
beachfront,10
beachhead,9
beachhead's,11
beachheads,10
beaching,8
beachside,9
beachwear,9
beacon,6
beacon's,8
beaconed,8
beaconing,9
beacons,7
bead,4
beaded,6
beading,7
